source_id,target_id,relationship_type,claim_id
CLM_000275,MED_002184,visited_clinic,CLM_000275
CLM_000275,LAW_002185,retained_lawyer,CLM_000275
CLA_002186,CLM_000276,filed_claim,CLM_000276
CLA_002186,ADD_002188,lives_at,CLM_000276
CLA_002186,PHO_002189,uses_phone,CLM_000276
CLM_000276,VEH_002187,involves_vehicle,CLM_000276
CLM_000276,REP_002190,used_repair_shop,CLM_000276
CLM_000276,BRO_002191,policy_sold_by,CLM_000276
CLM_000276,ADJ_002192,handled_by,CLM_000276
CLM_000276,MED_002193,visited_clinic,CLM_000276
CLM_000276,WIT_002194,witnessed_by,CLM_000276
CLA_002195,CLM_000277,filed_claim,CLM_000277
CLA_002195,ADD_002197,lives_at,CLM_000277
CLA_002195,PHO_002198,uses_phone,CLM_000277
CLM_000277,VEH_002196,involves_vehicle,CLM_000277
CLM_000277,REP_002199,used_repair_shop,CLM_000277
CLM_000277,BRO_002200,policy_sold_by,CLM_000277
CLM_000277,ADJ_002201,handled_by,CLM_000277
CLA_002202,CLM_000278,filed_claim,CLM_000278
CLA_002202,ADD_002204,lives_at,CLM_000278
CLA_002202,PHO_002205,uses_phone,CLM_000278
CLM_000278,VEH_002203,involves_vehicle,CLM_000278
CLM_000278,REP_002206,used_repair_shop,CLM_000278
CLM_000278,BRO_002207,policy_sold_by,CLM_000278
CLM_000278,ADJ_002208,handled_by,CLM_000278
CLA_002209,CLM_000279,filed_claim,CLM_000279
CLA_002209,ADD_002211,lives_at,CLM_000279
CLA_002209,PHO_002212,uses_phone,CLM_000279
CLM_000279,VEH_002210,involves_vehicle,CLM_000279
CLM_000279,REP_002213,used_repair_shop,CLM_000279
CLM_000279,BRO_002214,policy_sold_by,CLM_000279
CLM_000279,ADJ_002215,handled_by,CLM_000279
CLM_000279,MED_002216,visited_clinic,CLM_000279
CLM_000279,LAW_002217,retained_lawyer,CLM_000279
CLM_000279,TOW_002218,used_tow_company,CLM_000279
CLA_002219,CLM_000280,filed_claim,CLM_000280
CLA_002219,ADD_002221,lives_at,CLM_000280
CLA_002219,PHO_002222,uses_phone,CLM_000280
CLM_000280,VEH_002220,involves_vehicle,CLM_000280
CLM_000280,REP_002223,used_repair_shop,CLM_000280
CLM_000280,BRO_002224,policy_sold_by,CLM_000280
CLM_000280,ADJ_002225,handled_by,CLM_000280
CLM_000280,TOW_002226,used_tow_company,CLM_000280
CLA_002227,CLM_000281,filed_claim,CLM_000281
CLA_002227,ADD_002229,lives_at,CLM_000281
CLA_002227,PHO_002230,uses_phone,CLM_000281
CLM_000281,VEH_002228,involves_vehicle,CLM_000281
CLM_000281,REP_002231,used_repair_shop,CLM_000281
CLM_000281,BRO_002232,policy_sold_by,CLM_000281
CLM_000281,ADJ_002233,handled_by,CLM_000281
CLM_000281,TOW_002234,used_tow_company,CLM_000281
CLM_000281,WIT_002235,witnessed_by,CLM_000281
CLA_002236,CLM_000282,filed_claim,CLM_000282
CLA_002236,ADD_002238,lives_at,CLM_000282
CLA_002236,PHO_002239,uses_phone,CLM_000282
CLM_000282,VEH_002237,involves_vehicle,CLM_000282
CLM_000282,REP_002240,used_repair_shop,CLM_000282
CLM_000282,BRO_002241,policy_sold_by,CLM_000282
CLM_000282,ADJ_002242,handled_by,CLM_000282
CLM_000282,TOW_002243,used_tow_company,CLM_000282
CLA_002244,CLM_000283,filed_claim,CLM_000283
CLA_002244,ADD_002246,lives_at,CLM_000283
CLA_002244,PHO_002247,uses_phone,CLM_000283
CLM_000283,VEH_002245,involves_vehicle,CLM_000283
CLM_000283,REP_002248,used_repair_shop,CLM_000283
CLM_000283,BRO_002249,policy_sold_by,CLM_000283
CLM_000283,ADJ_002250,handled_by,CLM_000283
CLA_002251,CLM_000284,filed_claim,CLM_000284
CLA_002251,ADD_002253,lives_at,CLM_000284
CLA_002251,PHO_002254,uses_phone,CLM_000284
CLM_000284,VEH_002252,involves_vehicle,CLM_000284
CLM_000284,REP_002255,used_repair_shop,CLM_000284
CLM_000284,BRO_002256,policy_sold_by,CLM_000284
CLM_000284,ADJ_002257,handled_by,CLM_000284
CLM_000284,TOW_002258,used_tow_company,CLM_000284
CLA_002259,CLM_000285,filed_claim,CLM_000285
CLA_002259,ADD_002261,lives_at,CLM_000285
CLA_002259,PHO_002262,uses_phone,CLM_000285
CLM_000285,VEH_002260,involves_vehicle,CLM_000285
CLM_000285,REP_002263,used_repair_shop,CLM_000285
CLM_000285,BRO_002264,policy_sold_by,CLM_000285
CLM_000285,ADJ_002265,handled_by,CLM_000285
CLM_000285,TOW_002266,used_tow_company,CLM_000285
CLM_000285,WIT_002267,witnessed_by,CLM_000285
CLA_002268,CLM_000286,filed_claim,CLM_000286
CLA_002268,ADD_002270,lives_at,CLM_000286
CLA_002268,PHO_002271,uses_phone,CLM_000286
CLM_000286,VEH_002269,involves_vehicle,CLM_000286
CLM_000286,REP_002272,used_repair_shop,CLM_000286
CLM_000286,BRO_002273,policy_sold_by,CLM_000286
CLM_000286,ADJ_002274,handled_by,CLM_000286
CLM_000286,MED_002275,visited_clinic,CLM_000286
CLA_002276,CLM_000287,filed_claim,CLM_000287
CLA_002276,ADD_002278,lives_at,CLM_000287
CLA_002276,PHO_002279,uses_phone,CLM_000287
CLM_000287,VEH_002277,involves_vehicle,CLM_000287
CLM_000287,REP_002280,used_repair_shop,CLM_000287
CLM_000287,BRO_002281,policy_sold_by,CLM_000287
CLM_000287,ADJ_002282,handled_by,CLM_000287
CLM_000287,TOW_002283,used_tow_company,CLM_000287
CLM_000287,WIT_002284,witnessed_by,CLM_000287
CLA_002285,CLM_000288,filed_claim,CLM_000288
CLA_002285,ADD_002287,lives_at,CLM_000288
CLA_002285,PHO_002288,uses_phone,CLM_000288
CLM_000288,VEH_002286,involves_vehicle,CLM_000288
CLM_000288,REP_002289,used_repair_shop,CLM_000288
CLM_000288,BRO_002290,policy_sold_by,CLM_000288
CLM_000288,ADJ_002291,handled_by,CLM_000288
CLM_000288,TOW_002292,used_tow_company,CLM_000288
CLM_000288,WIT_002293,witnessed_by,CLM_000288
CLA_002294,CLM_000289,filed_claim,CLM_000289
CLA_002294,ADD_002296,lives_at,CLM_000289
CLA_002294,PHO_002297,uses_phone,CLM_000289
CLM_000289,VEH_002295,involves_vehicle,CLM_000289
CLM_000289,REP_002298,used_repair_shop,CLM_000289
CLM_000289,BRO_002299,policy_sold_by,CLM_000289
CLM_000289,ADJ_002300,handled_by,CLM_000289
CLM_000289,MED_002301,visited_clinic,CLM_000289
CLA_002302,CLM_000290,filed_claim,CLM_000290
CLA_002302,ADD_002304,lives_at,CLM_000290
CLA_002302,PHO_002305,uses_phone,CLM_000290
CLM_000290,VEH_002303,involves_vehicle,CLM_000290
CLM_000290,REP_002306,used_repair_shop,CLM_000290
CLM_000290,BRO_002307,policy_sold_by,CLM_000290
CLM_000290,ADJ_002308,handled_by,CLM_000290
CLA_002309,CLM_000291,filed_claim,CLM_000291
CLA_002309,ADD_002311,lives_at,CLM_000291
CLA_002309,PHO_002312,uses_phone,CLM_000291
CLM_000291,VEH_002310,involves_vehicle,CLM_000291
CLM_000291,REP_002313,used_repair_shop,CLM_000291
CLM_000291,BRO_002314,policy_sold_by,CLM_000291
CLM_000291,ADJ_002315,handled_by,CLM_000291
CLM_000291,MED_002316,visited_clinic,CLM_000291
CLA_002317,CLM_000292,filed_claim,CLM_000292
CLA_002317,ADD_002319,lives_at,CLM_000292
CLA_002317,PHO_002320,uses_phone,CLM_000292
CLM_000292,VEH_002318,involves_vehicle,CLM_000292
CLM_000292,REP_002321,used_repair_shop,CLM_000292
CLM_000292,BRO_002322,policy_sold_by,CLM_000292
CLM_000292,ADJ_002323,handled_by,CLM_000292
CLM_000292,WIT_002324,witnessed_by,CLM_000292
CLA_002325,CLM_000293,filed_claim,CLM_000293
CLA_002325,ADD_002327,lives_at,CLM_000293
CLA_002325,PHO_002328,uses_phone,CLM_000293
CLM_000293,VEH_002326,involves_vehicle,CLM_000293
CLM_000293,REP_002329,used_repair_shop,CLM_000293
CLM_000293,BRO_002330,policy_sold_by,CLM_000293
CLM_000293,ADJ_002331,handled_by,CLM_000293
CLM_000293,MED_002332,visited_clinic,CLM_000293
CLM_000293,TOW_002333,used_tow_company,CLM_000293
CLA_002334,CLM_000294,filed_claim,CLM_000294
CLA_002334,ADD_002336,lives_at,CLM_000294
CLA_002334,PHO_002337,uses_phone,CLM_000294
CLM_000294,VEH_002335,involves_vehicle,CLM_000294
CLM_000294,REP_002338,used_repair_shop,CLM_000294
CLM_000294,BRO_002339,policy_sold_by,CLM_000294
CLM_000294,ADJ_002340,handled_by,CLM_000294
CLM_000294,MED_002341,visited_clinic,CLM_000294
CLM_000294,LAW_002342,retained_lawyer,CLM_000294
CLM_000294,WIT_002343,witnessed_by,CLM_000294
CLA_002344,CLM_000295,filed_claim,CLM_000295
CLA_002344,ADD_002346,lives_at,CLM_000295
CLA_002344,PHO_002347,uses_phone,CLM_000295
CLM_000295,VEH_002345,involves_vehicle,CLM_000295
CLM_000295,REP_002348,used_repair_shop,CLM_000295
CLM_000295,BRO_002349,policy_sold_by,CLM_000295
CLM_000295,ADJ_002350,handled_by,CLM_000295
CLA_002351,CLM_000296,filed_claim,CLM_000296
CLA_002351,ADD_002353,lives_at,CLM_000296
CLA_002351,PHO_002354,uses_phone,CLM_000296
CLM_000296,VEH_002352,involves_vehicle,CLM_000296
CLM_000296,REP_002355,used_repair_shop,CLM_000296
CLM_000296,BRO_002356,policy_sold_by,CLM_000296
CLM_000296,ADJ_002357,handled_by,CLM_000296
CLA_002358,CLM_000297,filed_claim,CLM_000297
CLA_002358,ADD_002360,lives_at,CLM_000297
CLA_002358,PHO_002361,uses_phone,CLM_000297
CLM_000297,VEH_002359,involves_vehicle,CLM_000297
CLM_000297,REP_002362,used_repair_shop,CLM_000297
CLM_000297,BRO_002363,policy_sold_by,CLM_000297
CLM_000297,ADJ_002364,handled_by,CLM_000297
CLM_000297,TOW_002365,used_tow_company,CLM_000297
CLA_002366,CLM_000298,filed_claim,CLM_000298
CLA_002366,ADD_002368,lives_at,CLM_000298
CLA_002366,PHO_002369,uses_phone,CLM_000298
CLM_000298,VEH_002367,involves_vehicle,CLM_000298
CLM_000298,REP_002370,used_repair_shop,CLM_000298
CLM_000298,BRO_002371,policy_sold_by,CLM_000298
CLM_000298,ADJ_002372,handled_by,CLM_000298
CLA_002373,CLM_000299,filed_claim,CLM_000299
CLA_002373,ADD_002375,lives_at,CLM_000299
CLA_002373,PHO_002376,uses_phone,CLM_000299
CLM_000299,VEH_002374,involves_vehicle,CLM_000299
CLM_000299,REP_002377,used_repair_shop,CLM_000299
CLM_000299,BRO_002378,policy_sold_by,CLM_000299
CLM_000299,ADJ_002379,handled_by,CLM_000299
CLA_002380,CLM_000300,filed_claim,CLM_000300
CLA_002380,ADD_002382,lives_at,CLM_000300
CLA_002380,PHO_002383,uses_phone,CLM_000300
CLM_000300,VEH_002381,involves_vehicle,CLM_000300
CLM_000300,REP_002384,used_repair_shop,CLM_000300
CLM_000300,BRO_002385,policy_sold_by,CLM_000300
CLM_000300,ADJ_002386,handled_by,CLM_000300
CLM_000300,WIT_002387,witnessed_by,CLM_000300
CLA_002388,CLM_000301,filed_claim,CLM_000301
CLA_002388,ADD_002390,lives_at,CLM_000301
CLA_002388,PHO_002391,uses_phone,CLM_000301
CLM_000301,VEH_002389,involves_vehicle,CLM_000301
CLM_000301,REP_002392,used_repair_shop,CLM_000301
CLM_000301,BRO_002393,policy_sold_by,CLM_000301
CLM_000301,ADJ_002394,handled_by,CLM_000301
CLM_000301,MED_002395,visited_clinic,CLM_000301
CLM_000301,TOW_002396,used_tow_company,CLM_000301
CLA_002397,CLM_000302,filed_claim,CLM_000302
CLA_002397,ADD_002399,lives_at,CLM_000302
CLA_002397,PHO_002400,uses_phone,CLM_000302
CLM_000302,VEH_002398,involves_vehicle,CLM_000302
CLM_000302,REP_002401,used_repair_shop,CLM_000302
CLM_000302,BRO_002402,policy_sold_by,CLM_000302
CLM_000302,ADJ_002403,handled_by,CLM_000302
CLM_000302,MED_002404,visited_clinic,CLM_000302
CLA_002405,CLM_000303,filed_claim,CLM_000303
CLA_002405,ADD_002407,lives_at,CLM_000303
CLA_002405,PHO_002408,uses_phone,CLM_000303
CLM_000303,VEH_002406,involves_vehicle,CLM_000303
CLM_000303,REP_002409,used_repair_shop,CLM_000303
CLM_000303,BRO_002410,policy_sold_by,CLM_000303
CLM_000303,ADJ_002411,handled_by,CLM_000303
CLM_000303,WIT_002412,witnessed_by,CLM_000303
CLA_002413,CLM_000304,filed_claim,CLM_000304
CLA_002413,ADD_002415,lives_at,CLM_000304
CLA_002413,PHO_002416,uses_phone,CLM_000304
CLM_000304,VEH_002414,involves_vehicle,CLM_000304
CLM_000304,REP_002417,used_repair_shop,CLM_000304
CLM_000304,BRO_002418,policy_sold_by,CLM_000304
CLM_000304,ADJ_002419,handled_by,CLM_000304
CLA_002420,CLM_000305,filed_claim,CLM_000305
CLA_002420,ADD_002422,lives_at,CLM_000305
CLA_002420,PHO_002423,uses_phone,CLM_000305
CLM_000305,VEH_002421,involves_vehicle,CLM_000305
CLM_000305,REP_002424,used_repair_shop,CLM_000305
CLM_000305,BRO_002425,policy_sold_by,CLM_000305
CLM_000305,ADJ_002426,handled_by,CLM_000305
CLA_002427,CLM_000306,filed_claim,CLM_000306
CLA_002427,ADD_002429,lives_at,CLM_000306
CLA_002427,PHO_002430,uses_phone,CLM_000306
CLM_000306,VEH_002428,involves_vehicle,CLM_000306
CLM_000306,REP_002431,used_repair_shop,CLM_000306
CLM_000306,BRO_002432,policy_sold_by,CLM_000306
CLM_000306,ADJ_002433,handled_by,CLM_000306
CLM_000306,WIT_002434,witnessed_by,CLM_000306
CLA_002435,CLM_000307,filed_claim,CLM_000307
CLA_002435,ADD_002437,lives_at,CLM_000307
CLA_002435,PHO_002438,uses_phone,CLM_000307
CLM_000307,VEH_002436,involves_vehicle,CLM_000307
CLM_000307,REP_002439,used_repair_shop,CLM_000307
CLM_000307,BRO_002440,policy_sold_by,CLM_000307
CLM_000307,ADJ_002441,handled_by,CLM_000307
CLA_002442,CLM_000308,filed_claim,CLM_000308
CLA_002442,ADD_002444,lives_at,CLM_000308
CLA_002442,PHO_002445,uses_phone,CLM_000308
CLM_000308,VEH_002443,involves_vehicle,CLM_000308
CLM_000308,REP_002446,used_repair_shop,CLM_000308
CLM_000308,BRO_002447,policy_sold_by,CLM_000308
CLM_000308,ADJ_002448,handled_by,CLM_000308
CLM_000308,MED_002449,visited_clinic,CLM_000308
CLA_002450,CLM_000309,filed_claim,CLM_000309
CLA_002450,ADD_002452,lives_at,CLM_000309
CLA_002450,PHO_002453,uses_phone,CLM_000309
CLM_000309,VEH_002451,involves_vehicle,CLM_000309
CLM_000309,REP_002454,used_repair_shop,CLM_000309
CLM_000309,BRO_002455,policy_sold_by,CLM_000309
CLM_000309,ADJ_002456,handled_by,CLM_000309
CLM_000309,WIT_002457,witnessed_by,CLM_000309
CLA_002458,CLM_000310,filed_claim,CLM_000310
CLA_002458,ADD_002460,lives_at,CLM_000310
CLA_002458,PHO_002461,uses_phone,CLM_000310
CLM_000310,VEH_002459,involves_vehicle,CLM_000310
CLM_000310,REP_002462,used_repair_shop,CLM_000310
CLM_000310,BRO_002463,policy_sold_by,CLM_000310
CLM_000310,ADJ_002464,handled_by,CLM_000310
CLM_000310,MED_002465,visited_clinic,CLM_000310
CLM_000310,LAW_002466,retained_lawyer,CLM_000310
CLA_002467,CLM_000311,filed_claim,CLM_000311
CLA_002467,ADD_002469,lives_at,CLM_000311
CLA_002467,PHO_002470,uses_phone,CLM_000311
CLM_000311,VEH_002468,involves_vehicle,CLM_000311
CLM_000311,REP_002471,used_repair_shop,CLM_000311
CLM_000311,BRO_002472,policy_sold_by,CLM_000311
CLM_000311,ADJ_002473,handled_by,CLM_000311
CLM_000311,WIT_002474,witnessed_by,CLM_000311
CLA_002475,CLM_000312,filed_claim,CLM_000312
CLA_002475,ADD_002477,lives_at,CLM_000312
CLA_002475,PHO_002478,uses_phone,CLM_000312
CLM_000312,VEH_002476,involves_vehicle,CLM_000312
CLM_000312,REP_002479,used_repair_shop,CLM_000312
CLM_000312,BRO_002480,policy_sold_by,CLM_000312
CLM_000312,ADJ_002481,handled_by,CLM_000312
CLA_002482,CLM_000313,filed_claim,CLM_000313
CLA_002482,ADD_002484,lives_at,CLM_000313
CLA_002482,PHO_002485,uses_phone,CLM_000313
CLM_000313,VEH_002483,involves_vehicle,CLM_000313
CLM_000313,REP_002486,used_repair_shop,CLM_000313
CLM_000313,BRO_002487,policy_sold_by,CLM_000313
CLM_000313,ADJ_002488,handled_by,CLM_000313
CLA_002489,CLM_000314,filed_claim,CLM_000314
CLA_002489,ADD_002491,lives_at,CLM_000314
CLA_002489,PHO_002492,uses_phone,CLM_000314
CLM_000314,VEH_002490,involves_vehicle,CLM_000314
CLM_000314,REP_002493,used_repair_shop,CLM_000314
CLM_000314,BRO_002494,policy_sold_by,CLM_000314
CLM_000314,ADJ_002495,handled_by,CLM_000314
CLA_002496,CLM_000315,filed_claim,CLM_000315
CLA_002496,ADD_002498,lives_at,CLM_000315
CLA_002496,PHO_002499,uses_phone,CLM_000315
CLM_000315,VEH_002497,involves_vehicle,CLM_000315
CLM_000315,REP_002500,used_repair_shop,CLM_000315
CLM_000315,BRO_002501,policy_sold_by,CLM_000315
CLM_000315,ADJ_002502,handled_by,CLM_000315
CLA_002503,CLM_000316,filed_claim,CLM_000316
CLA_002503,ADD_002505,lives_at,CLM_000316
CLA_002503,PHO_002506,uses_phone,CLM_000316
CLM_000316,VEH_002504,involves_vehicle,CLM_000316
CLM_000316,REP_002507,used_repair_shop,CLM_000316
CLM_000316,BRO_002508,policy_sold_by,CLM_000316
CLM_000316,ADJ_002509,handled_by,CLM_000316
CLM_000316,MED_002510,visited_clinic,CLM_000316
CLM_000316,WIT_002511,witnessed_by,CLM_000316
CLA_002512,CLM_000317,filed_claim,CLM_000317
CLA_002512,ADD_002514,lives_at,CLM_000317
CLA_002512,PHO_002515,uses_phone,CLM_000317
CLM_000317,VEH_002513,involves_vehicle,CLM_000317
CLM_000317,REP_002516,used_repair_shop,CLM_000317
CLM_000317,BRO_002517,policy_sold_by,CLM_000317
CLM_000317,ADJ_002518,handled_by,CLM_000317
CLM_000317,WIT_002519,witnessed_by,CLM_000317
CLA_002520,CLM_000318,filed_claim,CLM_000318
CLA_002520,ADD_002522,lives_at,CLM_000318
CLA_002520,PHO_002523,uses_phone,CLM_000318
CLM_000318,VEH_002521,involves_vehicle,CLM_000318
CLM_000318,REP_002524,used_repair_shop,CLM_000318
CLM_000318,BRO_002525,policy_sold_by,CLM_000318
CLM_000318,ADJ_002526,handled_by,CLM_000318
CLM_000318,WIT_002527,witnessed_by,CLM_000318
CLA_002528,CLM_000319,filed_claim,CLM_000319
CLA_002528,ADD_002530,lives_at,CLM_000319
CLA_002528,PHO_002531,uses_phone,CLM_000319
CLM_000319,VEH_002529,involves_vehicle,CLM_000319
CLM_000319,REP_002532,used_repair_shop,CLM_000319
CLM_000319,BRO_002533,policy_sold_by,CLM_000319
CLM_000319,ADJ_002534,handled_by,CLM_000319
CLA_002535,CLM_000320,filed_claim,CLM_000320
CLA_002535,ADD_002537,lives_at,CLM_000320
CLA_002535,PHO_002538,uses_phone,CLM_000320
CLM_000320,VEH_002536,involves_vehicle,CLM_000320
CLM_000320,REP_002539,used_repair_shop,CLM_000320
CLM_000320,BRO_002540,policy_sold_by,CLM_000320
CLM_000320,ADJ_002541,handled_by,CLM_000320
CLM_000320,TOW_002542,used_tow_company,CLM_000320
CLA_002543,CLM_000321,filed_claim,CLM_000321
CLA_002543,ADD_002545,lives_at,CLM_000321
CLA_002543,PHO_002546,uses_phone,CLM_000321
CLM_000321,VEH_002544,involves_vehicle,CLM_000321
CLM_000321,REP_002547,used_repair_shop,CLM_000321
CLM_000321,BRO_002548,policy_sold_by,CLM_000321
CLM_000321,ADJ_002549,handled_by,CLM_000321
CLM_000321,MED_002550,visited_clinic,CLM_000321
CLA_002551,CLM_000322,filed_claim,CLM_000322
CLA_002551,ADD_002553,lives_at,CLM_000322
CLA_002551,PHO_002554,uses_phone,CLM_000322
CLM_000322,VEH_002552,involves_vehicle,CLM_000322
CLM_000322,REP_002555,used_repair_shop,CLM_000322
CLM_000322,BRO_002556,policy_sold_by,CLM_000322
CLM_000322,ADJ_002557,handled_by,CLM_000322
CLM_000322,TOW_002558,used_tow_company,CLM_000322
CLA_002559,CLM_000323,filed_claim,CLM_000323
CLA_002559,ADD_002561,lives_at,CLM_000323
CLA_002559,PHO_002562,uses_phone,CLM_000323
CLM_000323,VEH_002560,involves_vehicle,CLM_000323
CLM_000323,REP_002563,used_repair_shop,CLM_000323
CLM_000323,BRO_002564,policy_sold_by,CLM_000323
CLM_000323,ADJ_002565,handled_by,CLM_000323
CLM_000323,TOW_002566,used_tow_company,CLM_000323
CLA_002567,CLM_000324,filed_claim,CLM_000324
CLA_002567,ADD_002569,lives_at,CLM_000324
CLA_002567,PHO_002570,uses_phone,CLM_000324
CLM_000324,VEH_002568,involves_vehicle,CLM_000324
CLM_000324,REP_002571,used_repair_shop,CLM_000324
CLM_000324,BRO_002572,policy_sold_by,CLM_000324
CLM_000324,ADJ_002573,handled_by,CLM_000324
CLM_000324,WIT_002574,witnessed_by,CLM_000324
CLA_002575,CLM_000325,filed_claim,CLM_000325
CLA_002575,ADD_002577,lives_at,CLM_000325
CLA_002575,PHO_002578,uses_phone,CLM_000325
CLM_000325,VEH_002576,involves_vehicle,CLM_000325
CLM_000325,REP_002579,used_repair_shop,CLM_000325
CLM_000325,BRO_002580,policy_sold_by,CLM_000325
CLM_000325,ADJ_002581,handled_by,CLM_000325
CLM_000325,MED_002582,visited_clinic,CLM_000325
CLM_000325,TOW_002583,used_tow_company,CLM_000325
CLA_002584,CLM_000326,filed_claim,CLM_000326
CLA_002584,ADD_002586,lives_at,CLM_000326
CLA_002584,PHO_002587,uses_phone,CLM_000326
CLM_000326,VEH_002585,involves_vehicle,CLM_000326
CLM_000326,REP_002588,used_repair_shop,CLM_000326
CLM_000326,BRO_002589,policy_sold_by,CLM_000326
CLM_000326,ADJ_002590,handled_by,CLM_000326
CLM_000326,TOW_002591,used_tow_company,CLM_000326
CLA_002592,CLM_000327,filed_claim,CLM_000327
CLA_002592,ADD_002594,lives_at,CLM_000327
CLA_002592,PHO_002595,uses_phone,CLM_000327
CLM_000327,VEH_002593,involves_vehicle,CLM_000327
CLM_000327,REP_002596,used_repair_shop,CLM_000327
CLM_000327,BRO_002597,policy_sold_by,CLM_000327
CLM_000327,ADJ_002598,handled_by,CLM_000327
CLA_002599,CLM_000328,filed_claim,CLM_000328
CLA_002599,ADD_002601,lives_at,CLM_000328
CLA_002599,PHO_002602,uses_phone,CLM_000328
CLM_000328,VEH_002600,involves_vehicle,CLM_000328
CLM_000328,REP_002603,used_repair_shop,CLM_000328
CLM_000328,BRO_002604,policy_sold_by,CLM_000328
CLM_000328,ADJ_002605,handled_by,CLM_000328
CLM_000328,WIT_002606,witnessed_by,CLM_000328
CLA_002607,CLM_000329,filed_claim,CLM_000329
CLA_002607,ADD_002609,lives_at,CLM_000329
CLA_002607,PHO_002610,uses_phone,CLM_000329
CLM_000329,VEH_002608,involves_vehicle,CLM_000329
CLM_000329,REP_002611,used_repair_shop,CLM_000329
CLM_000329,BRO_002612,policy_sold_by,CLM_000329
CLM_000329,ADJ_002613,handled_by,CLM_000329
CLM_000329,TOW_002614,used_tow_company,CLM_000329
CLA_002615,CLM_000330,filed_claim,CLM_000330
CLA_002615,ADD_002617,lives_at,CLM_000330
CLA_002615,PHO_002618,uses_phone,CLM_000330
CLM_000330,VEH_002616,involves_vehicle,CLM_000330
CLM_000330,REP_002619,used_repair_shop,CLM_000330
CLM_000330,BRO_002620,policy_sold_by,CLM_000330
CLM_000330,ADJ_002621,handled_by,CLM_000330
CLM_000330,MED_002622,visited_clinic,CLM_000330
CLM_000330,TOW_002623,used_tow_company,CLM_000330
CLA_002624,CLM_000331,filed_claim,CLM_000331
CLA_002624,ADD_002626,lives_at,CLM_000331
CLA_002624,PHO_002627,uses_phone,CLM_000331
CLM_000331,VEH_002625,involves_vehicle,CLM_000331
