claim_id,policy_id,claimant_id,vehicle_id,claim_amount,vehicle_value,claim_to_vehicle_ratio,claim_type,claim_date,accident_city,province,vehicle_make,vehicle_year,police_report,witness_present,injury_reported,fraud_label,fraud_ring_id
CLM_000913,POL_210531,CLA_006970,VEH_007020,19623.0,14750,1.33,Collision,2025-08-07,Mississauga,ON,Mazda,2018,1,0,0,0,RING_2
CLM_000914,POL_863729,CLA_006971,VEH_007021,8145.0,35700,0.23,Injury,2025-06-28,London,ON,Mazda,2023,0,0,0,0,RING_2
CLM_000915,POL_261790,CLA_006972,VEH_007022,6253.0,44662,0.14,Injury,2026-01-05,Brampton,ON,Toyota,2018,1,0,0,0,RING_2
CLM_000916,POL_906584,CLA_006973,VEH_007023,42246.0,36777,1.15,Collision,2026-02-20,London,ON,Ford,2019,1,1,1,1,RING_2
CLM_000917,POL_189374,CLA_006974,VEH_007024,8611.0,45097,0.19,Injury,2025-12-17,Cambridge,ON,Ford,2025,0,1,0,0,RING_2
CLM_000918,POL_258975,CLA_006975,VEH_007025,11042.0,55581,0.2,Injury,2026-03-01,Brampton,ON,Mazda,2021,1,1,0,0,RING_2
CLM_000919,POL_581037,CLA_006976,VEH_007026,41824.0,35093,1.19,Injury,2026-06-10,London,ON,Honda,2015,1,1,1,1,RING_2
CLM_000920,POL_172961,CLA_006977,VEH_007027,19952.0,59030,0.34,Collision,2026-01-03,Waterloo,ON,BMW,2017,1,1,1,0,RING_2
CLM_000921,POL_512369,CLA_006978,VEH_007028,19028.0,36447,0.52,Collision,2025-07-22,Brampton,ON,Tesla,2015,1,1,1,1,RING_2
CLM_000922,POL_645027,CLA_006979,VEH_007029,24638.0,53393,0.46,Injury,2025-11-23,Cambridge,ON,Hyundai,2023,0,1,1,0,RING_2
CLM_000923,POL_460875,CLA_006980,VEH_007030,35558.0,27944,1.27,Collision,2026-02-02,Brampton,ON,Hyundai,2021,1,1,1,1,RING_2
CLM_000924,POL_315098,CLA_006981,VEH_007031,24098.0,41241,0.58,Injury,2025-07-03,Waterloo,ON,Mazda,2025,1,0,0,0,RING_2
CLM_000925,POL_416178,CLA_006982,VEH_007032,9464.0,38509,0.25,Collision,2026-06-07,Waterloo,ON,BMW,2017,1,0,0,0,RING_2
CLM_000926,POL_397719,CLA_006983,VEH_007033,50441.0,42109,1.2,Collision,2026-05-09,Kitchener,ON,Tesla,2020,1,1,1,1,RING_2
CLM_000927,POL_129246,CLA_006984,VEH_007034,16534.0,18487,0.89,Injury,2026-02-22,Kitchener,ON,Hyundai,2021,1,1,1,1,RING_2
CLM_000928,POL_867543,CLA_006985,VEH_007035,22237.0,41113,0.54,Collision,2025-12-17,Kitchener,ON,Hyundai,2023,1,1,1,1,RING_2
CLM_000929,POL_150051,CLA_006986,VEH_007036,23114.0,31230,0.74,Collision,2025-11-08,Kitchener,ON,Tesla,2015,1,1,1,1,RING_2
CLM_000930,POL_301908,CLA_007095,VEH_007119,53166.0,41846,1.27,Injury,2025-11-05,Mississauga,ON,Honda,2021,1,1,1,1,RING_3
CLM_000931,POL_196729,CLA_007096,VEH_007120,5685.0,39004,0.15,Collision,2025-11-20,Brampton,ON,BMW,2018,1,1,1,0,RING_3
CLM_000932,POL_487233,CLA_007097,VEH_007121,20116.0,37239,0.54,Injury,2025-08-28,Cambridge,ON,Mazda,2019,1,1,1,1,RING_3
CLM_000933,POL_543990,CLA_007098,VEH_007122,56711.0,40691,1.39,Injury,2025-07-08,London,ON,Hyundai,2021,1,1,1,1,RING_3
CLM_000934,POL_630354,CLA_007099,VEH_007123,24459.0,18672,1.31,Collision,2025-10-20,London,ON,Honda,2023,1,1,1,1,RING_3
CLM_000935,POL_828205,CLA_007100,VEH_007124,6868.0,46677,0.15,Collision,2025-11-04,London,ON,Toyota,2017,0,0,1,0,RING_3
CLM_000936,POL_224535,CLA_007101,VEH_007125,39204.0,44636,0.88,Injury,2026-04-30,Mississauga,ON,Ford,2024,1,1,1,1,RING_3
CLM_000937,POL_648171,CLA_007102,VEH_007126,17639.0,26978,0.65,Collision,2026-04-26,Waterloo,ON,Ford,2020,1,1,1,1,RING_3
CLM_000938,POL_609529,CLA_007103,VEH_007127,12633.0,31874,0.4,Collision,2026-04-13,Brampton,ON,Mazda,2024,1,0,0,0,RING_3
CLM_000939,POL_419987,CLA_007104,VEH_007128,18188.0,35640,0.51,Injury,2026-03-07,Brampton,ON,Mazda,2022,1,1,1,1,RING_3
CLM_000940,POL_674134,CLA_007105,VEH_007129,23016.0,8136,2.83,Injury,2026-05-22,Toronto,ON,BMW,2022,1,1,1,1,RING_3
CLM_000941,POL_574348,CLA_007106,VEH_007130,52077.0,28296,1.84,Injury,2025-12-14,London,ON,Mazda,2024,1,1,1,1,RING_3
CLM_000942,POL_629283,CLA_007107,VEH_007131,24078.0,16703,1.44,Injury,2025-11-07,London,ON,Honda,2020,1,1,1,1,RING_3
CLM_000943,POL_796781,CLA_007108,VEH_007132,55944.0,13853,4.04,Injury,2025-12-09,Hamilton,ON,BMW,2020,1,1,1,1,RING_3
CLM_000944,POL_803011,CLA_007109,VEH_007133,18002.0,43454,0.41,Injury,2026-02-03,Mississauga,ON,Mazda,2017,1,1,1,1,RING_3
CLM_000945,POL_760717,CLA_007110,VEH_007134,52486.0,9625,5.45,Injury,2025-09-11,Mississauga,ON,Hyundai,2023,1,1,1,1,RING_3
CLM_000946,POL_748758,CLA_007111,VEH_007135,27610.0,13580,2.03,Collision,2025-09-07,Hamilton,ON,Mazda,2022,1,1,1,1,RING_3
CLM_000947,POL_226126,CLA_007112,VEH_007136,16223.0,40940,0.4,Collision,2026-06-16,Kitchener,ON,Mazda,2018,1,1,1,1,RING_3
CLM_000948,POL_565808,CLA_007113,VEH_007137,52981.0,24075,2.2,Collision,2025-09-25,Waterloo,ON,BMW,2024,1,1,1,1,RING_3
CLM_000949,POL_124393,CLA_007114,VEH_007138,19104.0,14948,1.28,Injury,2025-11-14,Brampton,ON,BMW,2015,1,0,1,0,RING_3
CLM_000950,POL_500567,CLA_007115,VEH_007139,35799.0,42596,0.84,Injury,2026-05-10,Mississauga,ON,Toyota,2023,1,1,1,1,RING_3
CLM_000951,POL_251030,CLA_007116,VEH_007140,33700.0,19020,1.77,Collision,2026-02-15,Mississauga,ON,Honda,2019,1,1,1,1,RING_3
CLM_000952,POL_277409,CLA_007117,VEH_007141,59473.0,34691,1.71,Collision,2025-08-15,Waterloo,ON,Honda,2015,1,1,1,1,RING_3
CLM_000953,POL_412501,CLA_007118,VEH_007142,4916.0,58746,0.08,Injury,2026-05-06,Waterloo,ON,Honda,2021,1,0,0,0,RING_3
CLM_000954,POL_276358,CLA_007175,VEH_007216,50418.0,32464,1.55,Collision,2025-09-23,Cambridge,ON,Tesla,2022,1,1,1,1,RING_4
CLM_000955,POL_952118,CLA_007176,VEH_007217,15065.0,10738,1.4,Injury,2025-08-12,Kitchener,ON,Hyundai,2017,1,1,1,1,RING_4
CLM_000956,POL_605608,CLA_007177,VEH_007218,18943.0,8035,2.36,Injury,2025-08-23,Kitchener,ON,Mazda,2025,1,1,1,1,RING_4
CLM_000957,POL_983360,CLA_007178,VEH_007219,38030.0,32913,1.16,Collision,2025-08-30,Kitchener,ON,Toyota,2017,1,1,1,1,RING_4
CLM_000958,POL_173332,CLA_007179,VEH_007220,51902.0,43002,1.21,Injury,2026-05-11,Cambridge,ON,Hyundai,2016,1,1,1,1,RING_4
CLM_000959,POL_393033,CLA_007180,VEH_007221,51469.0,17152,3.0,Injury,2026-03-10,Waterloo,ON,Hyundai,2020,1,1,1,1,RING_4
CLM_000960,POL_386275,CLA_007181,VEH_007222,44669.0,25128,1.78,Collision,2025-07-21,Waterloo,ON,Ford,2018,1,1,1,1,RING_4
CLM_000961,POL_444412,CLA_007182,VEH_007223,54289.0,38133,1.42,Collision,2025-07-06,Brampton,ON,Hyundai,2015,1,1,1,1,RING_4
CLM_000962,POL_110043,CLA_007183,VEH_007224,15280.0,39229,0.39,Collision,2025-11-26,London,ON,Mazda,2021,1,1,1,1,RING_4
CLM_000963,POL_925549,CLA_007184,VEH_007225,20318.0,43266,0.47,Collision,2025-09-23,Toronto,ON,Mazda,2025,1,1,1,1,RING_4
CLM_000964,POL_229410,CLA_007185,VEH_007226,59056.0,37175,1.59,Injury,2025-12-15,Waterloo,ON,BMW,2017,1,1,1,1,RING_4
CLM_000965,POL_230824,CLA_007186,VEH_007227,3276.0,62329,0.05,Injury,2025-12-18,Hamilton,ON,BMW,2015,1,1,0,0,RING_4
CLM_000966,POL_895262,CLA_007187,VEH_007228,16296.0,22517,0.72,Injury,2025-07-12,Waterloo,ON,Honda,2016,1,1,1,1,RING_4
CLM_000967,POL_345637,CLA_007188,VEH_007229,29493.0,27869,1.06,Injury,2025-12-22,Toronto,ON,Ford,2022,1,1,1,1,RING_4
CLM_000968,POL_305611,CLA_007189,VEH_007230,15467.0,21702,0.71,Injury,2026-04-30,Kitchener,ON,Tesla,2023,1,1,1,1,RING_4
CLM_000969,POL_678588,CLA_007190,VEH_007231,26172.0,40375,0.65,Collision,2025-07-23,Brampton,ON,Toyota,2024,1,1,1,1,RING_4
CLM_000970,POL_233620,CLA_007191,VEH_007232,19263.0,16404,1.17,Injury,2025-09-07,Hamilton,ON,Tesla,2019,1,1,1,1,RING_4
CLM_000971,POL_124240,CLA_007192,VEH_007233,59432.0,20573,2.89,Injury,2025-07-12,London,ON,Toyota,2021,1,1,1,1,RING_4
CLM_000972,POL_553559,CLA_007193,VEH_007234,36168.0,11398,3.17,Injury,2026-02-05,Mississauga,ON,Hyundai,2023,1,1,1,1,RING_4
CLM_000973,POL_479030,CLA_007194,VEH_007235,47477.0,38578,1.23,Collision,2026-03-03,Toronto,ON,Ford,2021,1,1,1,1,RING_4
CLM_000974,POL_431603,CLA_007195,VEH_007236,44416.0,42892,1.04,Collision,2025-12-07,Hamilton,ON,Ford,2016,1,1,1,1,RING_4
CLM_000975,POL_823044,CLA_007196,VEH_007237,29786.0,9662,3.08,Injury,2026-05-18,Hamilton,ON,Honda,2017,1,1,1,1,RING_4
CLM_000976,POL_165896,CLA_007197,VEH_007238,35368.0,29576,1.2,Collision,2026-06-11,London,ON,BMW,2015,1,1,1,1,RING_4
CLM_000977,POL_359159,CLA_007198,VEH_007239,31410.0,29908,1.05,Collision,2025-10-26,Hamilton,ON,Ford,2015,1,1,1,1,RING_4
CLM_000978,POL_932685,CLA_007199,VEH_007240,49057.0,29862,1.64,Collision,2026-05-19,London,ON,Mazda,2016,1,1,1,1,RING_4
CLM_000979,POL_707056,CLA_007200,VEH_007241,17629.0,52982,0.33,Collision,2026-05-13,Toronto,ON,Toyota,2021,1,0,0,0,RING_4
CLM_000980,POL_920664,CLA_007201,VEH_007242,19261.0,28531,0.68,Collision,2026-05-25,London,ON,Toyota,2019,1,1,1,1,RING_4
CLM_000981,POL_206773,CLA_007202,VEH_007243,19311.0,36301,0.53,Collision,2025-09-12,Toronto,ON,Ford,2021,1,1,1,1,RING_4
CLM_000982,POL_747288,CLA_007203,VEH_007244,21280.0,34324,0.62,Injury,2026-02-26,Toronto,ON,BMW,2021,1,1,1,1,RING_4
CLM_000983,POL_750338,CLA_007204,VEH_007245,43056.0,38422,1.12,Collision,2026-01-03,Toronto,ON,BMW,2023,1,1,1,1,RING_4
CLM_000984,POL_301831,CLA_007205,VEH_007246,53522.0,29508,1.81,Collision,2026-05-04,Toronto,ON,Tesla,2016,1,1,1,1,RING_4
CLM_000985,POL_232101,CLA_007206,VEH_007247,52566.0,20688,2.54,Injury,2025-12-26,Cambridge,ON,BMW,2024,1,1,1,1,RING_4
CLM_000986,POL_354963,CLA_007207,VEH_007248,27184.0,37138,0.73,Collision,2026-06-03,Toronto,ON,Honda,2019,1,1,1,1,RING_4
CLM_000987,POL_783362,CLA_007208,VEH_007249,48628.0,36563,1.33,Injury,2026-01-17,Brampton,ON,Honda,2022,1,1,1,1,RING_4
CLM_000988,POL_459557,CLA_007209,VEH_007250,54539.0,28229,1.93,Injury,2025-12-19,Toronto,ON,Tesla,2024,1,1,1,1,RING_4
CLM_000989,POL_348918,CLA_007210,VEH_007251,18756.0,17476,1.07,Collision,2025-11-21,Waterloo,ON,Honda,2018,1,1,1,1,RING_4
CLM_000990,POL_458143,CLA_007211,VEH_007252,19482.0,21189,0.92,Collision,2025-07-19,London,ON,Hyundai,2022,1,1,1,1,RING_4
CLM_000991,POL_693595,CLA_007212,VEH_007253,52906.0,29701,1.78,Injury,2025-08-14,Kitchener,ON,BMW,2020,1,1,1,1,RING_4
CLM_000992,POL_576370,CLA_007213,VEH_007254,21871.0,18635,1.17,Collision,2025-10-15,Hamilton,ON,Toyota,2025,1,1,1,1,RING_4
CLM_000993,POL_589199,CLA_007214,VEH_007255,30091.0,22616,1.33,Collision,2026-02-23,London,ON,Hyundai,2020,1,1,1,1,RING_4
CLM_000994,POL_519758,CLA_007215,VEH_007256,28455.0,32635,0.87,Collision,2026-06-22,Waterloo,ON,Toyota,2016,1,1,1,1,RING_4
CLM_000995,POL_561801,CLA_007306,VEH_007312,34043.0,17332,1.96,Collision,2025-08-06,Waterloo,ON,Toyota,2015,1,1,1,1,RING_5
CLM_000996,POL_397901,CLA_007307,VEH_007313,9482.0,25049,0.38,Collision,2026-03-05,Kitchener,ON,Hyundai,2017,1,0,1,0,RING_5
CLM_000997,POL_357912,CLA_007308,VEH_007314,51340.0,30270,1.7,Collision,2026-03-17,Toronto,ON,Honda,2019,1,1,1,1,RING_5
CLM_000998,POL_971834,CLA_007309,VEH_007315,3687.0,18631,0.2,Collision,2025-12-13,Mississauga,ON,Ford,2018,1,1,1,0,RING_5
CLM_000999,POL_351815,CLA_007310,VEH_007316,44897.0,27993,1.6,Injury,2025-12-17,Brampton,ON,Tesla,2024,1,1,1,1,RING_5
CLM_001000,POL_224249,CLA_007311,VEH_007317,5142.0,40424,0.13,Collision,2026-04-20,Hamilton,ON,Honda,2023,1,1,0,0,RING_5
